timestamp,gpu,power_w
2026-02-06 17:54:13.633828,0,182.99
2026-02-06 17:54:13.673813,0,182.76
2026-02-06 17:54:13.714334,0,182.76
2026-02-06 17:54:13.753498,0,183.06
2026-02-06 17:54:13.793828,0,182.60
2026-02-06 17:54:13.833839,0,182.38
2026-02-06 17:54:13.874038,0,182.47
2026-02-06 17:54:13.914189,0,182.70
2026-02-06 17:54:13.954226,0,182.28
2026-02-06 17:54:13.994309,0,182.76
2026-02-06 17:54:14.034154,0,183.64
2026-02-06 17:54:14.070313,0,182.40
2026-02-06 17:54:14.109485,0,182.96
2026-02-06 17:54:14.147990,0,182.21
2026-02-06 17:54:14.186789,0,182.38
2026-02-06 17:54:14.224725,0,182.79
2026-02-06 17:54:14.263313,0,182.50
2026-02-06 17:54:14.300897,0,182.95
2026-02-06 17:54:14.338543,0,183.25
2026-02-06 17:54:14.378330,0,182.79
2026-02-06 17:54:14.416213,0,182.89
2026-02-06 17:54:14.455556,0,182.98
2026-02-06 17:54:14.495785,0,182.99
2026-02-06 17:54:14.535838,0,182.96
2026-02-06 17:54:14.575685,0,183.54
2026-02-06 17:54:14.616057,0,183.28
2026-02-06 17:54:14.655957,0,182.50
2026-02-06 17:54:14.696452,0,182.89
2026-02-06 17:54:14.740329,0,183.25
2026-02-06 17:54:14.776275,0,182.60
2026-02-06 17:54:14.816424,0,182.89
2026-02-06 17:54:14.856493,0,183.06
2026-02-06 17:54:14.896960,0,183.63
2026-02-06 17:54:14.936496,0,183.77
2026-02-06 17:54:14.976335,0,182.76
2026-02-06 17:54:15.016774,0,183.45
2026-02-06 17:54:15.056742,0,183.28
2026-02-06 17:54:15.097423,0,182.99
2026-02-06 17:54:15.136968,0,182.99
2026-02-06 17:54:15.176945,0,184.06
2026-02-06 17:54:15.217147,0,183.15
2026-02-06 17:54:15.257188,0,129.44
2026-02-06 17:54:15.297920,0,85.31
2026-02-06 17:54:15.337610,0,82.77
2026-02-06 17:54:15.377331,0,82.48
2026-02-06 17:54:15.413351,0,82.38
2026-02-06 17:54:15.449101,0,82.19
2026-02-06 17:54:15.487210,0,82.38
2026-02-06 17:54:15.523757,0,82.38
2026-02-06 17:54:15.560513,0,82.28
2026-02-06 17:54:15.598072,0,82.18
2026-02-06 17:54:15.637937,0,82.18
2026-02-06 17:54:15.678072,0,82.29
2026-02-06 17:54:15.718887,0,82.48
2026-02-06 17:54:15.758143,0,82.48
2026-02-06 17:54:15.794416,0,82.58
2026-02-06 17:54:15.830875,0,82.58
2026-02-06 17:54:15.867588,0,82.58
2026-02-06 17:54:15.905070,0,81.99
2026-02-06 17:54:15.943423,0,81.79
2026-02-06 17:54:15.980533,0,81.99
2026-02-06 17:54:16.019547,0,81.99
2026-02-06 17:54:16.058783,0,81.99
2026-02-06 17:54:16.095008,0,81.99
2026-02-06 17:54:16.131327,0,81.89
2026-02-06 17:54:16.168447,0,81.89
2026-02-06 17:54:16.205939,0,82.08
2026-02-06 17:54:16.242812,0,81.99
2026-02-06 17:54:16.280276,0,81.89
2026-02-06 17:54:16.319582,0,80.72
2026-02-06 17:54:16.359336,0,80.52
2026-02-06 17:54:16.394943,0,80.53
2026-02-06 17:54:16.433559,0,80.42
2026-02-06 17:54:16.471010,0,80.42
2026-02-06 17:54:16.508515,0,80.42
2026-02-06 17:54:16.544641,0,80.61
2026-02-06 17:54:16.582498,0,80.52
2026-02-06 17:54:16.621114,0,80.33
2026-02-06 17:54:16.660075,0,80.42
2026-02-06 17:54:16.696561,0,80.42
2026-02-06 17:54:16.732629,0,80.42
2026-02-06 17:54:16.770304,0,80.32
2026-02-06 17:54:16.810122,0,80.42
2026-02-06 17:54:16.848643,0,80.42
2026-02-06 17:54:16.885529,0,80.42
2026-02-06 17:54:16.922578,0,80.32
2026-02-06 17:54:16.960816,0,80.42
2026-02-06 17:54:17.000958,0,80.43
2026-02-06 17:54:17.041488,0,80.42
2026-02-06 17:54:17.080831,0,80.32
2026-02-06 17:54:17.121249,0,80.32
2026-02-06 17:54:17.161000,0,80.52
2026-02-06 17:54:17.201251,0,80.42
2026-02-06 17:54:17.241229,0,80.42
2026-02-06 17:54:17.281336,0,80.32
2026-02-06 17:54:17.321556,0,80.52
2026-02-06 17:54:17.361503,0,80.32
2026-02-06 17:54:17.401469,0,80.42
2026-02-06 17:54:17.441406,0,80.42
2026-02-06 17:54:17.477182,0,80.42
2026-02-06 17:54:17.512996,0,80.32
2026-02-06 17:54:17.551204,0,80.32
2026-02-06 17:54:17.589606,0,81.79
2026-02-06 17:54:17.626191,0,81.89
2026-02-06 17:54:17.662986,0,81.69
2026-02-06 17:54:17.702680,0,81.99
2026-02-06 17:54:17.749175,0,81.79
2026-02-06 17:54:17.784772,0,81.99
2026-02-06 17:54:17.822465,0,81.89
2026-02-06 17:54:17.862774,0,81.89
2026-02-06 17:54:17.902963,0,81.89
2026-02-06 17:54:17.942652,0,81.99
2026-02-06 17:54:17.982426,0,81.89
2026-02-06 17:54:18.018538,0,81.89
2026-02-06 17:54:18.056572,0,81.69
2026-02-06 17:54:18.093065,0,81.79
2026-02-06 17:54:18.129512,0,81.89
2026-02-06 17:54:18.165951,0,81.79
2026-02-06 17:54:18.205211,0,81.69
2026-02-06 17:54:18.242866,0,81.79
2026-02-06 17:54:18.282989,0,81.79
2026-02-06 17:54:18.323300,0,81.79
2026-02-06 17:54:18.363313,0,81.69
2026-02-06 17:54:18.403438,0,81.79
2026-02-06 17:54:18.443350,0,81.79
2026-02-06 17:54:18.483510,0,81.79
2026-02-06 17:54:18.523964,0,81.69
2026-02-06 17:54:18.563685,0,81.79
2026-02-06 17:54:18.603852,0,81.79
2026-02-06 17:54:18.643856,0,81.79
2026-02-06 17:54:18.684193,0,81.69
2026-02-06 17:54:18.723932,0,82.18
2026-02-06 17:54:18.764154,0,82.38
2026-02-06 17:54:18.804275,0,82.58
2026-02-06 17:54:18.844132,0,82.38
2026-02-06 17:54:18.895053,0,82.48
2026-02-06 17:54:18.932288,0,82.28
2026-02-06 17:54:18.969555,0,81.79
2026-02-06 17:54:19.006694,0,81.89
2026-02-06 17:54:19.044288,0,81.99
2026-02-06 17:54:19.079910,0,81.89
2026-02-06 17:54:19.116336,0,81.89
2026-02-06 17:54:19.154539,0,81.89
2026-02-06 17:54:19.192784,0,81.99
2026-02-06 17:54:19.229839,0,81.89
2026-02-06 17:54:19.266161,0,81.79
2026-02-06 17:54:19.305040,0,81.99
2026-02-06 17:54:19.345053,0,81.40
2026-02-06 17:54:19.385335,0,177.20
2026-02-06 17:54:19.425330,0,182.14
2026-02-06 17:54:19.465207,0,182.04
2026-02-06 17:54:19.505449,0,182.76
2026-02-06 17:54:19.545424,0,182.70
2026-02-06 17:54:19.585440,0,182.82
2026-02-06 17:54:19.625603,0,183.28
2026-02-06 17:54:19.661538,0,183.21
2026-02-06 17:54:19.697802,0,182.76
2026-02-06 17:54:19.734138,0,182.82
2026-02-06 17:54:19.773479,0,182.57
2026-02-06 17:54:19.811155,0,183.18
2026-02-06 17:54:19.848230,0,183.06
2026-02-06 17:54:19.898197,0,183.18
2026-02-06 17:54:19.935580,0,183.41
2026-02-06 17:54:19.972555,0,183.38
2026-02-06 17:54:20.009477,0,184.32
2026-02-06 17:54:20.046054,0,182.96
2026-02-06 17:54:20.082125,0,182.86
2026-02-06 17:54:20.120103,0,182.50
2026-02-06 17:54:20.157412,0,183.48
2026-02-06 17:54:20.194075,0,183.45
2026-02-06 17:54:20.232306,0,183.77
2026-02-06 17:54:20.269301,0,183.18
2026-02-06 17:54:20.307609,0,183.83
2026-02-06 17:54:20.346997,0,183.67
2026-02-06 17:54:20.387571,0,183.15
2026-02-06 17:54:20.427335,0,183.48
2026-02-06 17:54:20.467133,0,183.74
2026-02-06 17:54:20.503068,0,184.03
2026-02-06 17:54:20.540848,0,183.15
2026-02-06 17:54:20.577336,0,183.28
2026-02-06 17:54:20.613713,0,184.06
2026-02-06 17:54:20.650211,0,183.93
2026-02-06 17:54:20.687702,0,183.84
2026-02-06 17:54:20.728038,0,184.45
2026-02-06 17:54:20.767831,0,183.35
2026-02-06 17:54:20.808038,0,183.77
2026-02-06 17:54:20.848143,0,183.84
2026-02-06 17:54:20.895573,0,183.93
2026-02-06 17:54:20.934884,0,183.15
2026-02-06 17:54:20.971525,0,183.48
2026-02-06 17:54:21.008346,0,183.77
2026-02-06 17:54:21.048090,0,183.87
2026-02-06 17:54:21.088419,0,183.64
2026-02-06 17:54:21.128615,0,183.77
2026-02-06 17:54:21.168556,0,184.06
2026-02-06 17:54:21.208887,0,183.54
2026-02-06 17:54:21.248725,0,183.54
2026-02-06 17:54:21.288677,0,183.15
2026-02-06 17:54:21.324643,0,183.96
2026-02-06 17:54:21.362546,0,183.87
2026-02-06 17:54:21.399333,0,184.13
2026-02-06 17:54:21.436134,0,183.41
2026-02-06 17:54:21.474840,0,183.93
2026-02-06 17:54:21.512032,0,184.16
2026-02-06 17:54:21.549795,0,184.45
2026-02-06 17:54:21.589338,0,183.48
2026-02-06 17:54:21.629496,0,183.57
2026-02-06 17:54:21.669335,0,184.22
2026-02-06 17:54:21.709810,0,183.93
2026-02-06 17:54:21.750024,0,184.23
2026-02-06 17:54:21.789649,0,184.13
2026-02-06 17:54:21.829902,0,183.96
2026-02-06 17:54:21.869897,0,184.16
2026-02-06 17:54:21.910917,0,184.03
2026-02-06 17:54:21.950013,0,184.35
2026-02-06 17:54:21.990128,0,184.45
2026-02-06 17:54:22.031002,0,184.03
2026-02-06 17:54:22.070184,0,184.65
2026-02-06 17:54:22.110896,0,184.84
2026-02-06 17:54:22.150308,0,184.13
2026-02-06 17:54:22.190515,0,184.26
2026-02-06 17:54:22.230924,0,184.55
2026-02-06 17:54:22.271201,0,183.57
2026-02-06 17:54:22.310967,0,184.26
2026-02-06 17:54:22.350705,0,184.32
2026-02-06 17:54:22.391476,0,184.35
2026-02-06 17:54:22.431100,0,184.62
2026-02-06 17:54:22.470766,0,184.71
2026-02-06 17:54:22.506053,0,184.26
2026-02-06 17:54:22.541313,0,184.13
2026-02-06 17:54:22.576798,0,184.42
2026-02-06 17:54:22.614805,0,184.94
2026-02-06 17:54:22.652457,0,184.03
2026-02-06 17:54:22.691311,0,184.62
2026-02-06 17:54:22.731691,0,183.93
2026-02-06 17:54:22.771542,0,184.94
2026-02-06 17:54:22.807540,0,184.55
2026-02-06 17:54:22.844338,0,184.23
2026-02-06 17:54:22.880463,0,184.55
2026-02-06 17:54:22.916659,0,184.84
2026-02-06 17:54:22.954639,0,184.52
2026-02-06 17:54:22.991836,0,184.62
2026-02-06 17:54:23.032013,0,184.26
2026-02-06 17:54:23.072011,0,184.62
2026-02-06 17:54:23.112258,0,184.68
2026-02-06 17:54:23.152150,0,184.13
2026-02-06 17:54:23.192240,0,184.06
2026-02-06 17:54:23.232222,0,184.23
2026-02-06 17:54:23.268268,0,184.91
2026-02-06 17:54:23.304229,0,184.55
2026-02-06 17:54:23.341190,0,184.62
2026-02-06 17:54:23.378488,0,184.32
2026-02-06 17:54:23.418902,0,184.65
2026-02-06 17:54:23.457005,0,184.23
2026-02-06 17:54:23.494049,0,184.94
2026-02-06 17:54:23.532821,0,184.62
2026-02-06 17:54:23.572726,0,185.04
2026-02-06 17:54:23.608671,0,184.62
2026-02-06 17:54:23.644825,0,185.40
2026-02-06 17:54:23.681465,0,184.81
